id:ID,age:INT,gender:INT,:LABEL
181305,76,1,User
181279,43,1,User
181393,22,0,User
181259,19,1,User
181448,16,0,User
181282,50,0,User
181567,64,1,User
181540,34,0,User
181520,66,1,User
181640,48,0,User
181666,28,1,User
181557,98,0,User
181485,59,1,User
181728,24,1,User
181791,33,1,User
181722,67,0,User
181877,12,0,User
181770,50,1,User
181829,12,0,User
181914,12,0,User
182058,69,0,User
182018,66,1,User
181995,67,0,User
182133,40,1,User
182105,83,1,User
182177,83,0,User
182222,41,0,User
182237,67,1,User
182214,84,0,User
182270,12,1,User
182129,12,0,User
182305,12,1,User
182374,55,0,User
182310,45,0,User
182261,55,0,User
182413,12,0,User
182522,34,1,User
182535,64,0,User
182624,12,1,User
182732,76,0,User
182684,14,1,User
182474,74,1,User
182821,66,1,User
182808,79,1,User
182742,95,0,User
182638,17,0,User
182866,71,1,User
182794,57,0,User
182757,45,1,User
182695,29,1,User
182915,12,0,User
182865,12,0,User
182899,12,1,User
182802,79,0,User
182700,67,0,User
182973,50,0,User
182789,71,0,User
183048,76,1,User
182985,62,0,User
183083,45,0,User
183095,66,0,User
183084,19,1,User
183152,57,1,User
183129,53,0,User
183141,43,1,User
183201,88,0,User
183164,57,0,User
183254,12,0,User
183306,62,0,User
183394,78,1,User
183441,67,0,User
183372,55,1,User
183546,12,1,User
183573,81,0,User
183589,14,1,User
183540,64,1,User
183646,16,1,User
183648,59,1,User
183766,69,1,User
183784,14,0,User
183685,52,1,User
183903,62,0,User
183748,26,0,User
183731,69,0,User
183952,45,0,User
183735,72,1,User
183930,52,0,User
184037,12,0,User
183990,31,0,User
184040,16,0,User
184087,40,0,User
184001,50,0,User
183943,69,1,User
184058,64,1,User
183975,12,1,User
184205,40,1,User
184139,14,1,User
184265,62,1,User
184183,69,1,User
184315,67,0,User
184366,12,1,User
184340,64,0,User
184347,71,1,User
184365,64,1,User
184583,28,0,User
184483,14,0,User
184422,12,0,User
184657,71,0,User
184630,64,1,User
184713,67,0,User
184714,55,1,User
184644,71,1,User
184802,48,0,User
184887,22,1,User
184910,72,0,User
184918,69,1,User
184919,67,0,User
184946,67,1,User
184947,60,1,User
185085,36,0,User
185017,64,1,User
185224,67,0,User
185240,62,1,User
185175,34,1,User
185270,21,1,User
185263,19,0,User
185371,48,0,User
185249,76,0,User
185336,67,0,User
185355,12,0,User
185317,48,1,User
185526,69,1,User
185747,60,1,User
185621,62,1,User
185714,60,0,User
185851,71,1,User
185852,12,1,User
185700,34,1,User
185885,36,1,User
185904,69,1,User
185908,33,1,User
186010,83,0,User
186021,48,0,User
185802,55,1,User
186026,19,0,User
186109,17,1,User
186117,67,1,User
186215,55,1,User
186301,29,1,User
186302,69,1,User
186105,12,0,User
186265,72,0,User
186453,72,1,User
186513,50,0,User
186386,72,1,User
186631,19,0,User
186619,38,0,User
186551,66,1,User
186600,67,1,User
186554,34,0,User
186666,72,1,User
186725,26,1,User
186762,12,1,User
186701,69,1,User
186680,12,0,User
186826,14,0,User
186828,71,1,User
186716,95,0,User
186843,12,1,User
186862,21,0,User
186805,59,0,User
186867,33,0,User
186920,22,0,User
186967,55,1,User
187000,57,1,User
186837,34,0,User
186989,31,0,User
186913,69,1,User
187149,38,0,User
187137,62,1,User
187179,16,1,User
187049,59,0,User
187287,62,0,User
187340,64,1,User
187399,38,0,User
187460,69,1,User
187363,48,1,User
187320,33,0,User
187478,34,1,User
187581,84,1,User
187622,19,0,User
187490,12,1,User
187596,78,1,User
187686,12,1,User
187673,12,0,User
187644,17,0,User
187771,72,0,User
187764,64,1,User
187788,29,0,User
187789,34,0,User
187891,67,0,User
187798,47,0,User
187865,47,1,User
187866,72,0,User
187917,55,0,User
188072,60,1,User
187985,50,1,User
188089,50,1,User
187825,21,0,User
188131,62,1,User
188004,62,0,User
188009,71,1,User
188150,83,1,User
188254,47,0,User
188247,12,0,User
188141,69,1,User
188213,55,1,User
188351,22,0,User
188448,62,1,User
188434,12,1,User
188497,55,1,User
188527,66,0,User
188557,60,0,User
188687,64,0,User
188500,81,0,User
188706,52,1,User
188672,59,1,User
188608,62,1,User
188800,50,1,User
188802,78,1,User
188912,76,0,User
188974,29,0,User
188893,66,0,User
188980,29,0,User
189136,90,0,User
189026,40,1,User
189053,17,1,User
189141,52,0,User
189189,72,0,User
189203,41,1,User
189132,69,1,User
189104,72,0,User
189276,71,1,User
189280,60,0,User
189293,67,0,User
189304,33,0,User
189328,45,1,User
189262,19,0,User
189453,21,1,User
189476,19,0,User
189549,76,0,User
189583,17,1,User
189648,60,1,User
189568,14,1,User
189644,14,1,User
189677,64,0,User
189782,67,1,User
189714,36,0,User
189778,16,0,User
189779,69,0,User
189762,14,1,User
189916,12,0,User
189917,12,0,User
189966,12,0,User
190023,64,0,User
190013,12,0,User
189949,62,0,User
189906,71,1,User
189792,28,0,User
190041,76,1,User
190001,55,0,User
190042,12,1,User
190070,52,0,User
190107,72,1,User
190187,12,1,User
190219,79,0,User
190209,12,1,User
190117,12,1,User
190251,34,1,User
190311,71,0,User
190182,62,1,User
190351,41,0,User
190269,86,0,User
190381,36,1,User
190339,62,1,User
190317,62,0,User
190458,60,0,User
190472,72,0,User
190547,69,0,User
190550,62,0,User
190593,12,1,User
190667,40,0,User
190685,71,1,User
190573,60,0,User
190495,64,0,User
190756,22,0,User
190690,50,1,User
190739,69,0,User
190846,69,0,User
190861,59,0,User
190785,90,1,User
190952,69,0,User
190895,72,1,User
190888,74,1,User
191031,66,0,User
190975,67,1,User
191045,33,0,User
191178,12,0,User
191236,12,0,User
191098,17,0,User
191205,64,1,User
191358,74,1,User
191417,12,1,User
191310,22,0,User
191494,78,1,User
191466,90,0,User
191523,64,0,User
191505,72,0,User
191520,74,0,User
191531,71,0,User
191609,12,0,User
191660,66,1,User
191690,72,1,User
191624,41,0,User
191749,43,0,User
191793,62,0,User
191853,55,0,User
191787,22,0,User
191772,57,0,User
191866,24,1,User
191887,66,1,User
191918,12,0,User
191920,71,0,User
191891,60,0,User
191986,29,0,User
191953,64,0,User
192027,55,1,User
191924,12,1,User
191835,74,1,User
192057,59,0,User
192093,14,0,User
192212,16,1,User
192120,55,0,User
192272,53,0,User
192104,76,1,User
192348,36,0,User
192379,69,1,User
192193,66,0,User
192368,72,1,User
192418,69,0,User
192512,69,0,User
192400,72,0,User
192517,72,1,User
192598,67,0,User
192757,64,1,User
192509,72,1,User
192796,47,0,User
192931,72,0,User
192891,12,0,User
192961,71,1,User
192949,62,0,User
192867,60,1,User
192993,67,0,User
192941,62,1,User
193037,67,1,User
193128,79,0,User
193120,12,0,User
193049,69,1,User
193220,53,1,User
193277,19,0,User
193241,53,1,User
193268,90,0,User
193342,71,1,User
193242,74,0,User
193385,47,1,User
193302,12,0,User
193259,71,1,User
193389,50,1,User
193487,12,0,User
193362,72,0,User
193363,79,0,User
193549,71,1,User
193459,66,1,User
193510,69,1,User
193621,12,0,User
193536,71,1,User
193684,12,0,User
193568,57,1,User
193570,17,1,User
193721,71,0,User
193629,66,0,User
193620,81,1,User
193789,67,0,User
193870,14,0,User
193987,66,0,User
194012,36,0,User
193964,12,1,User
194118,67,0,User
194010,41,0,User
194120,12,0,User
194183,72,0,User
194111,59,1,User
194054,66,0,User
194258,72,0,User
194262,64,0,User
194292,71,1,User
194353,69,1,User
194381,12,0,User
194384,12,0,User
194454,14,1,User
194567,66,0,User
194459,55,0,User
194687,12,1,User
194717,71,0,User
194763,19,0,User
194791,79,0,User
194740,43,1,User
194853,86,1,User
194815,90,0,User
194890,88,1,User
194921,62,0,User
195032,47,0,User
194928,50,0,User
195004,12,0,User
195048,57,0,User
194802,28,0,User
194981,12,0,User
195040,66,0,User
195151,22,0,User
195154,43,1,User
195188,38,0,User
195248,67,0,User
195282,76,0,User
195174,62,0,User
195310,19,0,User
195328,26,0,User
195329,62,0,User
195451,72,0,User
195453,21,0,User
195454,71,0,User
195403,64,0,User
195371,69,1,User
195074,28,0,User
195420,86,0,User
195544,53,0,User
195495,21,0,User
195603,45,0,User
195647,12,0,User
195465,16,0,User
195695,38,1,User
195754,76,1,User
195768,26,0,User
195755,62,1,User
195771,72,1,User
195760,38,1,User
195762,48,1,User
195806,71,1,User
195776,16,0,User
195938,67,0,User
196024,64,0,User
195924,40,0,User
195960,62,0,User
196058,59,0,User
196069,12,1,User
196130,64,0,User
195971,76,1,User
196123,71,1,User
196262,14,0,User
196291,41,0,User
196292,12,1,User
196293,12,1,User
196193,34,0,User
196321,21,0,User
196200,12,0,User
196397,53,0,User
196316,62,0,User
196391,12,0,User
196516,52,0,User
196432,21,0,User
196371,12,1,User
196450,62,0,User
196523,67,0,User
196553,12,0,User
196555,59,1,User
196716,62,0,User
196700,12,1,User
196545,16,0,User
196802,12,1,User
196604,22,1,User
196665,38,0,User
196878,12,1,User
196840,12,1,User
196981,57,0,User
196956,69,1,User
196958,14,0,User
197042,62,1,User
196935,55,0,User
197207,72,0,User
197199,72,1,User
197226,72,0,User
197156,12,1,User
197279,16,0,User
197403,66,0,User
197377,67,0,User
197384,33,0,User
197443,12,1,User
197457,53,1,User
197611,93,0,User
197587,60,1,User
197549,74,0,User
197589,52,1,User
197520,59,0,User
197621,60,0,User
197607,86,0,User
197780,40,0,User
197783,53,0,User
197726,12,1,User
197760,47,0,User
197699,78,0,User
197897,38,1,User
197845,12,0,User
197887,16,1,User
197744,66,1,User
198066,43,1,User
197940,86,0,User
197954,69,1,User
198214,14,0,User
198174,62,1,User
198118,59,1,User
198194,67,1,User
198277,74,1,User
198266,60,1,User
198364,66,0,User
198248,60,0,User
198353,59,0,User
198415,12,1,User
198416,59,0,User
198589,17,0,User
198564,52,1,User
198634,60,1,User
198668,45,1,User
198642,21,1,User
198814,43,1,User
198716,84,1,User
198858,67,1,User
198823,59,1,User
198630,31,0,User
198917,62,1,User
199007,24,1,User
198883,26,1,User
198765,72,1,User
199114,12,0,User
199117,62,1,User
199013,14,0,User
199217,60,0,User
199206,50,1,User
199207,21,0,User
199179,71,1,User
199101,67,0,User
199168,72,0,User
199293,12,1,User
199243,66,0,User
199332,55,1,User
199771,66,1,User
199735,40,0,User
199698,12,1,User
199846,41,0,User
199840,76,1,User
199686,74,1,User
199750,59,0,User
199687,14,1,User
199690,59,1,User
199892,66,1,User
199795,12,1,User
199694,38,1,User
199976,79,0,User
199960,76,0,User
200077,28,1,User
200036,53,0,User
200105,41,0,User
200214,67,1,User
200061,74,0,User
200230,66,0,User
200321,71,1,User
200451,14,0,User
200476,12,1,User
200511,16,0,User
200567,16,1,User
200598,62,0,User
200604,69,0,User
200565,12,1,User
200608,72,1,User
200720,69,1,User
200640,55,1,User
200735,52,1,User
200779,79,1,User
200669,62,1,User
200803,12,1,User
200714,14,0,User
200887,12,1,User
200909,47,0,User
201034,69,0,User
201008,12,0,User
201087,12,1,User
201074,59,0,User
201146,16,1,User
201195,28,0,User
201332,64,1,User
201220,12,1,User
201335,67,0,User
201586,48,1,User
201479,62,1,User
201654,52,0,User
201656,78,0,User
201669,12,1,User
201772,59,1,User
201936,36,0,User
201919,71,1,User
201930,66,0,User
201882,36,0,User
202074,60,0,User
201884,12,0,User
202188,67,0,User
202076,12,0,User
202382,12,0,User
202288,71,0,User
202392,64,0,User
202273,16,1,User
202475,12,1,User
202480,14,0,User
202570,12,1,User
202589,86,0,User
202470,52,1,User
202612,55,0,User
202704,59,1,User
202757,40,1,User
202862,62,1,User
202799,41,0,User
202821,21,0,User
202848,76,1,User
202909,67,1,User
202940,12,0,User
202875,79,0,User
203027,69,0,User
202976,21,1,User
203075,45,0,User
203076,67,0,User
203117,71,0,User
203024,74,0,User
203141,52,1,User
203211,12,0,User
203169,62,1,User
203357,62,0,User
203345,52,1,User
203171,62,1,User
203370,48,1,User
203375,12,0,User
203354,57,1,User
203403,14,1,User
203526,14,1,User
203598,12,0,User
203616,34,0,User
203665,52,0,User
203620,67,1,User
203715,12,0,User
203777,24,0,User
203781,12,1,User
203869,12,0,User
203854,53,1,User
203850,48,0,User
203880,12,1,User
203938,21,0,User
204023,79,1,User
203894,28,0,User
204181,67,1,User
204127,12,0,User
204087,74,0,User
204133,72,0,User
204271,66,1,User
204252,71,1,User
204310,71,0,User
204409,64,0,User
204324,59,1,User
204526,52,1,User
204557,59,0,User
204589,45,0,User
204523,26,0,User
204637,12,1,User
204767,12,1,User
204688,67,0,User
204494,55,0,User
204702,14,1,User
204916,57,0,User
204922,12,0,User
204670,59,1,User
204984,66,0,User
205074,12,1,User
205077,59,1,User
205201,12,0,User
205033,66,0,User
205222,12,0,User
205004,84,1,User
205199,36,0,User
205279,12,1,User
205253,12,1,User
205182,74,0,User
205340,79,0,User
205318,12,1,User
205423,66,1,User
205360,12,0,User
205408,53,0,User
205578,67,0,User
205467,81,1,User
205496,57,0,User
205589,47,1,User
205590,74,1,User
205654,67,0,User
205703,12,1,User
205645,69,1,User
205817,69,1,User
205794,72,0,User
205864,55,0,User
205906,12,0,User
205924,67,0,User
205963,45,1,User
205828,31,1,User
206029,69,0,User
206056,66,0,User
206081,48,0,User
206131,12,1,User
206002,45,0,User
206150,14,0,User
206063,83,1,User
206237,38,0,User
206268,62,0,User
206127,66,0,User
206360,17,0,User
206308,66,0,User
206340,66,0,User
206506,12,0,User
206374,45,0,User
206521,59,0,User
206492,69,1,User
206451,69,0,User
206426,76,1,User
206532,72,1,User
206395,84,0,User
206553,71,1,User
206549,74,1,User
206668,69,1,User
206717,69,0,User
206752,22,1,User
206654,62,0,User
206857,71,1,User
206760,52,0,User
206833,12,0,User
206874,29,1,User
206969,67,1,User
207076,55,0,User
207035,45,0,User
207036,76,0,User
207012,26,1,User
206895,29,1,User
207151,67,1,User
207060,12,0,User
206999,16,0,User
207214,14,0,User
207174,12,1,User
207244,57,1,User
207295,12,0,User
207334,34,1,User
207373,76,0,User
207498,40,0,User
207478,28,0,User
207485,36,1,User
207430,26,1,User
207590,57,1,User
207706,12,0,User
207741,26,0,User
207615,12,0,User
207746,69,0,User
207859,47,0,User
207875,60,1,User
207877,74,0,User
207776,72,0,User
208006,17,1,User
208008,22,0,User
207979,76,0,User
207996,53,0,User
207912,45,0,User
207983,79,0,User
208039,76,0,User
208113,72,1,User
208041,12,0,User
208078,12,1,User
208002,43,1,User
208108,24,1,User
208252,69,1,User
208227,53,0,User
208384,69,0,User
208274,78,1,User
208275,24,1,User
208395,55,1,User
208494,67,1,User
208671,83,1,User
208717,48,0,User
208757,26,1,User
208603,52,1,User
208788,12,1,User
208544,21,1,User
208775,45,0,User
208695,66,1,User
208805,22,0,User
208766,12,1,User
208850,16,0,User
208809,14,1,User
208874,79,0,User
208957,64,1,User
208972,76,1,User
208964,59,1,User
209105,45,1,User
209107,79,0,User
209237,55,1,User
208943,16,0,User
209216,71,1,User
209264,26,0,User
209328,67,0,User
209294,62,1,User
209319,69,0,User
209434,12,1,User
209509,55,1,User
209537,14,0,User
209408,67,0,User
209488,50,0,User
209410,69,0,User
209573,81,1,User
209612,72,1,User
209369,71,1,User
209614,53,0,User
209588,72,1,User
209542,41,0,User
209460,53,0,User
209873,24,1,User
209900,66,0,User
209942,12,0,User
209891,62,0,User
209815,52,1,User
209959,69,1,User
209805,66,0,User
210048,12,0,User
210026,64,0,User
210085,52,0,User
210052,40,0,User
210114,83,0,User
210157,76,1,User
210040,69,1,User
210316,14,1,User
210279,64,1,User
210457,86,0,User
210399,14,0,User
210459,12,0,User
210461,64,1,User
210515,12,1,User
210576,76,1,User
210631,59,0,User
210493,60,1,User
210709,64,1,User
210607,19,0,User
210737,22,1,User
210610,21,1,User
210789,60,0,User
210628,66,0,User
210553,14,1,User
210875,48,0,User
210836,14,0,User
210893,71,1,User
211069,78,0,User
211071,60,1,User
211060,69,0,User
210915,79,1,User
211118,78,1,User
211127,53,1,User
210974,41,1,User
211147,76,0,User
211033,53,1,User
211075,12,0,User
211205,29,0,User
211261,66,1,User
211134,93,0,User
211220,60,1,User
211256,76,1,User
211230,57,1,User
211327,81,1,User
211403,72,0,User
211486,12,1,User
211341,62,0,User
211587,57,0,User
211498,60,0,User
211669,62,0,User
211545,12,0,User
211425,36,0,User
211514,26,0,User
211646,33,0,User
211729,36,1,User
211833,64,1,User
211574,60,1,User
211735,72,1,User
211951,55,1,User
211959,64,1,User
212088,12,0,User
212022,34,1,User
212063,93,1,User
211886,41,0,User
211904,84,0,User
212141,12,0,User
212236,16,1,User
212189,76,1,User
212215,71,1,User
212125,12,1,User
212296,69,0,User
212314,33,1,User
212302,14,0,User
212389,57,1,User
212295,33,0,User
212423,12,1,User
212465,16,1,User
212496,17,0,User
212574,76,0,User
212601,14,0,User
212612,81,0,User
212671,12,1,User
212553,12,1,User
212679,17,1,User
212719,64,1,User
212638,69,1,User
212696,14,1,User
212697,12,1,User
212602,47,0,User
212604,12,0,User
212837,29,0,User
212851,41,0,User
212654,12,1,User
212898,21,1,User
212871,69,1,User
212929,69,1,User
212790,66,0,User
212844,66,1,User
212915,64,1,User
212945,12,0,User
212936,40,1,User
213037,53,1,User
212921,22,1,User
212950,31,0,User
213121,74,1,User
213105,67,0,User
213114,66,1,User
213119,40,0,User
213090,55,1,User
213165,12,1,User
213132,74,1,User
213320,67,1,User
213299,17,0,User
213392,34,0,User
213437,12,1,User
213541,64,0,User
213442,59,1,User
213529,21,0,User
213693,52,1,User
213711,14,0,User
213622,64,1,User
213723,12,0,User
213890,29,1,User
213906,60,1,User
213732,81,0,User
213898,83,1,User
213924,57,1,User
213810,95,1,User
213940,43,1,User
213942,12,0,User
213969,69,1,User
214046,40,0,User
214132,12,0,User
214206,74,0,User
214225,16,1,User
214214,74,1,User
214228,53,0,User
214338,86,0,User
214351,48,1,User
214383,62,1,User
214294,69,1,User
214192,36,0,User
214402,71,0,User
214419,14,0,User
214408,69,1,User
214362,12,0,User
214528,64,1,User
214581,40,1,User
214470,67,1,User
214637,16,0,User
214669,31,0,User
214589,55,1,User
214648,76,1,User
214664,66,1,User
214715,67,0,User
214709,36,0,User
214865,31,1,User
214723,69,0,User
214691,64,1,User
214815,64,1,User
214941,12,1,User
214976,43,0,User
214855,72,0,User
214993,12,1,User
215162,47,0,User
215149,74,0,User
215123,62,1,User
215009,66,0,User
215301,12,1,User
215342,71,0,User
215416,28,1,User
215210,76,0,User
215318,55,1,User
215432,72,1,User
215264,34,1,User
215352,67,1,User
215407,40,1,User
215525,47,1,User
215528,53,1,User
215235,67,1,User
215370,41,0,User
215455,47,0,User
215473,12,1,User
215591,12,0,User
215659,74,1,User
215576,76,0,User
215767,84,0,User
215819,66,0,User
215742,59,0,User
215843,45,0,User
215848,48,1,User
215966,67,0,User
216091,83,0,User
216067,74,1,User
215849,14,0,User
216082,78,0,User
216088,57,0,User
216153,74,1,User
216246,84,0,User
216277,71,0,User
216318,12,1,User
216349,69,0,User
216341,33,1,User
216363,71,1,User
216366,12,0,User
216421,67,1,User
216428,66,0,User
216225,90,1,User
216455,74,1,User
216456,91,0,User
216435,33,0,User
216413,52,0,User
216478,14,0,User
216416,26,0,User
216608,64,1,User
216642,12,0,User
216716,17,0,User
216811,66,0,User
216772,38,0,User
216980,79,0,User
217058,28,0,User
217084,69,0,User
217030,45,0,User
216988,29,0,User
217113,55,0,User
217048,12,0,User
217137,71,0,User
217262,50,0,User
217239,47,1,User
217184,69,1,User
216959,12,1,User
217207,12,1,User
217214,79,0,User
217215,52,0,User
217457,12,1,User
217404,72,0,User
217410,12,0,User
217350,60,0,User
217316,69,0,User
217623,60,1,User
217575,12,0,User
217539,60,1,User
217743,69,1,User
217729,14,0,User
217707,43,0,User
217937,60,1,User
217943,43,0,User
218017,69,1,User
218071,14,0,User
217989,59,1,User
218068,66,0,User
218208,12,1,User
218224,72,1,User
218129,69,1,User
218273,69,1,User
218295,62,0,User
218373,69,0,User
218449,71,1,User
218395,72,0,User
218353,93,0,User
218396,33,0,User
218338,12,1,User
218410,67,1,User
218307,62,0,User
218657,64,1,User
218659,69,1,User
218637,50,1,User
218673,55,0,User
218719,64,1,User
218777,60,1,User
218705,40,1,User
218688,16,1,User
218784,31,0,User
218711,72,0,User
218786,34,0,User
218788,22,1,User
218774,12,1,User
218858,48,1,User
218833,62,0,User
218834,12,0,User
218877,53,1,User
218847,74,0,User
219092,19,0,User
218992,14,0,User
218954,12,0,User
219166,48,0,User
219167,12,1,User
219281,36,0,User
219400,52,1,User
219476,62,0,User
219418,45,1,User
219558,88,0,User
219598,47,0,User
219615,53,0,User
219798,52,1,User
219917,67,0,User
220011,66,0,User
220053,55,0,User
220043,67,0,User
219942,76,0,User
220115,71,0,User
220108,12,0,User
220110,57,1,User
220125,40,0,User
220202,86,0,User
220134,60,0,User
220219,71,1,User
220342,36,0,User
220411,16,0,User
220460,62,1,User
220392,36,0,User
220466,41,0,User
220497,55,1,User
220608,72,0,User
220568,41,0,User
220724,48,0,User
220817,90,0,User
220706,14,1,User
220824,74,1,User
220747,72,1,User
220853,52,1,User
220765,66,0,User
220894,38,1,User
220940,12,1,User
220944,43,0,User
220827,41,0,User
220958,62,1,User
220880,24,1,User
220920,64,1,User
221147,12,0,User
221180,66,1,User
221255,24,1,User
221169,48,0,User
221129,69,0,User
221281,60,0,User
221339,52,1,User
221250,60,0,User
221494,21,0,User
221393,24,1,User
221454,83,1,User
221590,57,0,User
221430,53,0,User
221644,22,0,User
221750,26,0,User
221733,66,0,User
221777,64,0,User
221697,12,1,User
221766,45,0,User
221705,76,1,User
221664,71,0,User
221666,64,1,User
221636,12,1,User
221785,45,0,User
221853,59,0,User
221870,52,1,User
221871,12,1,User
221913,71,1,User
221926,74,0,User
221915,24,0,User
221802,50,0,User
221831,64,0,User
221978,12,1,User
222061,29,0,User
222034,12,1,User
222039,79,0,User
221998,14,0,User
222199,69,1,User
222211,24,1,User
222208,71,1,User
222365,66,1,User
222379,24,1,User
222496,53,1,User
222371,62,0,User
222519,71,0,User
222573,71,1,User
222691,57,0,User
222721,88,0,User
222657,57,0,User
222765,72,1,User
222905,67,0,User
222719,48,0,User
222967,60,1,User
223163,71,1,User
223069,47,0,User
223232,57,1,User
223238,43,1,User
223219,14,0,User
223241,57,1,User
223307,48,0,User
223228,26,0,User
223357,83,0,User
223319,67,0,User
223431,81,1,User
223341,62,1,User
223347,28,1,User
223546,24,1,User
223549,66,1,User
223425,14,1,User
223698,21,1,User
223539,12,1,User
223764,48,0,User
223834,14,1,User
223836,71,1,User
223881,78,0,User
223823,31,0,User
223813,81,0,User
223906,57,1,User
223769,66,0,User
223937,88,0,User
223938,34,0,User
223985,52,1,User
224253,69,0,User
224243,52,0,User
224298,33,0,User
224217,69,0,User
224313,12,1,User
224301,55,1,User
224276,31,0,User
224331,69,1,User
224154,66,1,User
224410,50,0,User
224491,12,0,User
224499,62,1,User
224367,64,1,User
224349,12,0,User
224630,84,0,User
224516,69,0,User
224355,60,1,User
224718,34,1,User
224761,71,0,User
224809,21,1,User
224589,71,1,User
224884,21,1,User
224900,62,1,User
224888,59,0,User
224944,29,0,User
225001,53,0,User
224991,50,0,User
225031,16,1,User
225107,74,1,User
225109,12,1,User
225293,76,0,User
225117,62,0,User
225451,43,1,User
225499,57,0,User
225494,62,1,User
225601,53,1,User
225619,12,0,User
225457,69,0,User
225663,31,1,User
225653,12,1,User
225723,14,0,User
225568,26,1,User
225700,67,0,User
225533,60,0,User
225758,57,0,User
225539,12,0,User
225779,19,0,User
225886,66,0,User
225861,62,1,User
225850,69,0,User
225795,67,0,User
225808,38,1,User
225992,66,0,User
226022,48,1,User
226052,81,0,User
226160,14,0,User
226188,16,0,User
226030,26,1,User
226194,45,0,User
226235,62,0,User
226225,43,0,User
226101,76,0,User
226352,72,0,User
226354,12,0,User
226360,22,0,User
226284,67,0,User
226439,69,0,User
226399,69,1,User
226415,31,0,User
226593,59,0,User
226550,14,0,User
226584,69,1,User
226661,72,0,User
226617,47,0,User
226662,12,0,User
226575,60,1,User
226633,40,1,User
226863,60,0,User
226827,36,1,User
226873,55,1,User
226886,64,0,User
226981,79,0,User
226997,12,1,User
226907,16,0,User
227086,28,1,User
226961,45,0,User
227140,57,1,User
227192,71,1,User
227067,45,0,User
227120,79,0,User
227107,12,1,User
227288,66,0,User
227317,79,0,User
227341,41,1,User
227356,60,0,User
227417,69,0,User
227478,71,1,User
227492,69,0,User
227453,38,1,User
227205,76,1,User
227456,12,1,User
227539,14,0,User
227555,52,0,User
227584,67,1,User
227642,67,1,User
227502,38,1,User
227503,60,1,User
227692,69,0,User
227731,31,1,User
227674,81,0,User
227659,52,0,User
227519,48,0,User
227739,64,0,User
227839,12,1,User
227853,48,0,User
227885,16,0,User
227835,14,0,User
227819,62,0,User
227958,55,0,User
228080,64,1,User
227936,91,0,User
228037,12,0,User
228257,47,0,User
228143,69,0,User
228177,45,1,User
228264,12,1,User
228291,17,0,User
228268,67,1,User
228279,12,0,User
228438,57,0,User
228486,12,0,User
228510,29,0,User
228631,69,0,User
228591,43,0,User
228535,88,0,User
228721,66,1,User
228708,48,1,User
228491,12,0,User
228583,81,0,User
228758,28,0,User
228774,17,1,User
228901,16,1,User
228932,47,1,User
228939,29,1,User
229028,78,0,User
229055,59,1,User
228957,12,0,User
229158,69,1,User
229144,12,0,User
229247,81,1,User
229222,67,1,User
229306,24,0,User
229241,64,0,User
229403,62,1,User
229378,71,0,User
229395,26,1,User
229438,33,0,User
229490,59,0,User
229667,64,1,User
229627,60,1,User
229629,69,0,User
229616,57,0,User
229620,79,0,User
229793,69,1,User
229862,17,0,User
229870,64,0,User
229856,12,1,User
229570,79,0,User
229875,66,0,User
229968,67,1,User
229910,12,0,User
230007,36,0,User
230013,55,0,User
230038,59,1,User
230020,69,0,User
230139,66,0,User
230142,69,0,User
230236,45,1,User
230256,62,1,User
230303,12,1,User
230447,76,1,User
230450,71,1,User
230459,79,0,User
230470,41,0,User
230536,67,0,User
230505,66,1,User
230443,16,1,User
230559,76,1,User
230560,14,0,User
230588,12,0,User
230591,57,0,User
230631,12,0,User
230755,72,1,User
230739,64,1,User
230883,53,0,User
230926,60,0,User
230774,52,1,User
230986,29,0,User
230987,12,0,User
230844,62,0,User
230973,17,0,User
230991,12,0,User
230966,78,0,User
230910,60,0,User
231176,69,0,User
231164,57,0,User
231256,22,0,User
231310,12,1,User
231312,16,1,User
231299,40,0,User
231192,64,0,User
231220,12,0,User
231352,71,1,User
231403,29,0,User
231382,38,0,User
231447,78,1,User
231385,16,1,User
231390,48,1,User
231563,12,0,User
231576,55,0,User
231638,53,0,User
231585,71,0,User
231798,59,0,User
231669,17,0,User
231628,66,1,User
231860,66,1,User
231730,16,0,User
231953,48,1,User
231929,55,1,User
231850,14,1,User
231836,17,1,User
232082,53,1,User
232011,16,0,User
231914,81,1,User
232073,66,1,User
232147,59,0,User
232253,12,0,User
232351,19,1,User
232369,66,0,User
232386,24,1,User
232402,43,0,User
232486,33,1,User
232408,48,1,User
232567,60,0,User
232606,12,0,User
232538,50,1,User
232542,12,0,User
232626,29,0,User
232627,12,1,User
232550,33,1,User
232620,59,0,User
232553,24,0,User
232758,12,1,User
232732,50,1,User
232645,12,0,User
232765,47,0,User
232847,12,1,User
232692,16,1,User
232755,38,0,User
232815,66,1,User
232904,71,1,User
232920,12,0,User
233027,66,0,User
232885,48,1,User
232994,74,0,User
232889,71,1,User
233117,52,1,User
233132,26,1,User
233182,64,0,User
233141,45,1,User
233055,28,1,User
233199,72,1,User
233227,71,0,User
233283,12,0,User
233341,29,1,User
233328,69,1,User
233279,69,1,User
233360,14,0,User
233346,72,1,User
233426,72,0,User
233157,69,0,User
233507,81,0,User
233552,12,1,User
233310,33,1,User
233457,66,0,User
233495,60,1,User
233480,72,1,User
233471,67,1,User
233505,43,1,User
233702,12,1,User
233765,52,0,User
233767,69,1,User
233772,69,0,User
